objID,SG1_votes,SG2_prob,SG3_timescale_class,SG3_timescale_peak,SG3_prob_1,SG3_prob_2,SG3_prob_3,SG3_prob_4,SG3_lower_bound,SG3_upper_bound,PROBABILITY_FLAG
587725468521660601,0,0.1181,4,10,0.00730255,0.0263003,0.203337,0.76306,8.3318,10.0,0
587725468521988156,0,0.0171,4,10,0.202193,0.139331,0.17222,0.486256,8.45407,10.0,0
587725468521988193,0,0.0029,4,10,0.00922949,0.0231498,0.128924,0.838696,8.96284,10.0,0
587725468521988209,0,0.0001,4,10,0.065306,0.0729809,0.255023,0.60669,8.2038,10.0,0
587725468521988250,5,0.0,4,10,0.282124,0.174977,0.204276,0.338623,7.61115,10.0,0
587725468521988301,0,0.0078,4,10,0.237184,0.159008,0.178854,0.424954,8.12586,10.0,0
587725468522184880,0,0.0242,2,1,0.20255,0.401695,0.252904,0.142851,0.0,3.45778,0
587725468522184941,5,0.0001,4,10,0.0204144,0.0537215,0.159455,0.766409,8.89753,10.0,0
587725468522381358,0,0.0001,4,10,0.348835,0.0553365,0.0581378,0.53769,9.25793,10.0,0
587725468522643551,0,0.003,4,10,0.12124,0.067813,0.152344,0.658604,8.74757,10.0,0
587725468522643627,0,0.0424,4,10,0.133371,0.156974,0.220753,0.488902,8.11256,10.0,0
587725468522709137,17,0.0034,4,10,0.0485742,0.117273,0.292743,0.54141,7.74968,10.0,0
587725468522774718,0,0.014,4,10,0.0198093,0.0594759,0.141538,0.779177,8.85019,10.0,0
587725468522971242,0,0.8324,4,10,0.0376186,0.132939,0.318033,0.51141,7.79462,10.0,0
587725468523036843,6,0.642,4,10,0.0293238,0.0842129,0.271881,0.614582,8.08316,10.0,0
587725468523167789,0,0.5371,4,10,0.00276699,0.0130452,0.103354,0.880833,8.92526,10.0,0
587725468523167886,1,0.3864,4,10,0.0258354,0.0509994,0.190347,0.732818,8.44081,10.0,0
587725468523167891,0,0.539,4,10,0.00332017,0.0164108,0.118032,0.862237,8.80228,10.0,0
587725468523364530,20,0.9513,3,4,0.0697698,0.159781,0.381189,0.38926,3.3103,8.93395,1
587725468523364534,11,0.2577,4,10,0.0161681,0.0631381,0.288735,0.631959,7.89556,10.0,0
587725468523430056,3,0.1235,4,6,0.0166937,0.103493,0.404538,0.475275,3.51047,8.63493,0
587725468523495560,0,0.1469,4,10,0.0089182,0.0141925,0.0813904,0.895499,9.08778,10.0,0
587725468523495614,10,0.0391,4,10,0.0302341,0.0781898,0.271191,0.620385,8.03976,10.0,0
587725468523495641,8,0.5709,4,10,0.0478883,0.0953046,0.258118,0.598689,8.13061,10.0,0
587725468523561120,0,0.0017,4,10,0.654088,0.0615362,0.0298822,0.254493,9.04723,10.0,0
587725468523561166,0,0.0,1,0,0.775637,0.0690839,0.0280796,0.127199,0.0,9.24004,0
587725468523626635,0,0.001,4,10,0.213554,0.060551,0.107827,0.618068,9.14898,10.0,0
587725468523888765,0,0.0,4,10,0.280676,0.116699,0.124111,0.478514,8.83487,10.0,0
587725468524085330,0,0.1617,4,10,0.0416904,0.0975899,0.217159,0.643561,8.36553,10.0,0
587725468524085365,6,0.0045,4,10,0.0445313,0.0908895,0.261285,0.603295,8.08201,10.0,0
587725468524150936,11,0.114,4,10,0.175298,0.21921,0.265236,0.340256,6.83946,10.0,0
587725468524216406,12,0.0524,4,10,0.153985,0.202476,0.257559,0.38598,6.21623,10.0,0
587725468524216512,4,0.047,4,10,0.0257132,0.0583198,0.257263,0.658704,8.12763,10.0,0
587725468524216513,0,0.0765,4,10,0.217653,0.208072,0.222206,0.352069,7.55063,10.0,0
587725468527755323,0,0.1086,4,10,0.0943147,0.180933,0.273767,0.450986,7.63196,10.0,0
587725468527820920,9,0.5693,1,0,0.453603,0.225388,0.147703,0.173306,0.0,3.75765,0
587725469051322678,0,0.4894,4,10,0.00107039,0.0100646,0.11472,0.874145,8.83879,10.0,0
587725469051322784,0,0.0127,4,10,0.253353,0.166919,0.169532,0.410196,8.3906,10.0,0
587725469051388118,0,0.1112,4,10,0.0732632,0.0818152,0.192221,0.652701,8.44921,10.0,0
587725469051453760,9,0.0212,4,10,0.0425074,0.110985,0.278367,0.568141,7.90533,10.0,0
587725469051453774,1,0.7177,3,4,0.0186574,0.230186,0.452606,0.298551,1.40686,6.77252,0
587725469051453843,0,0.0574,4,10,0.290618,0.221508,0.153173,0.334701,8.1276,10.0,0
587725469051519053,0,0.0257,4,10,0.17974,0.151878,0.172534,0.495849,8.36942,10.0,0
587725469051584752,16,0.0239,4,10,0.0459076,0.135284,0.302017,0.516791,7.71605,10.0,0
587725469051584849,14,0.5388,2,1,0.300274,0.438883,0.18061,0.0802334,0.0,3.49003,0
587725469051650291,0,0.0065,4,10,0.0298015,0.0479555,0.132152,0.790091,8.93513,10.0,0
587725469051650344,1,0.0163,4,10,0.305526,0.237176,0.16414,0.293158,7.45937,10.0,0
587725469051715932,0,0.0001,4,10,0.54568,0.0656269,0.041041,0.347652,9.18501,10.0,0
587725469051781453,0,0.0,1,0,0.51537,0.14461,0.0835096,0.256511,8.20655,11.0,0
587725469051912344,0,0.3138,4,9,0.13554,0.238304,0.212524,0.413633,6.45062,10.0,0
587725469051912530,0,0.0017,1,0,0.658052,0.192844,0.0497616,0.099342,0.0,4.84986,0
587725469051977978,13,0.0536,4,10,0.055098,0.153069,0.285909,0.505925,7.65993,10.0,0
587725469052043635,0,0.0,4,10,0.118835,0.0726374,0.0982416,0.710286,9.17542,10.0,0
587725469052109111,0,0.0001,4,10,0.602267,0.0950786,0.0535609,0.249094,8.4983,10.0,0
587725469052109118,0,0.4407,4,10,0.0600229,0.0683815,0.099064,0.772532,9.14381,10.0,0
587725469052109167,0,0.1573,1,0,0.500803,0.306942,0.113519,0.0787358,0.0,2.02712,0
587725469052109170,19,0.1862,4,10,0.0982809,0.167054,0.312303,0.422363,2.77149,8.84265,0
587725469052109180,5,0.0047,1,0,0.645885,0.0905954,0.061845,0.201675,0.0,7.43142,0
587725469052109208,11,0.2306,2,1,0.0985749,0.319126,0.306644,0.275655,0.641388,7.59887,0
587725469052174717,16,0.2681,4,6,0.0207885,0.110721,0.361792,0.506699,3.01722,8.57801,0
587725469052240092,0,0.0029,4,10,0.32095,0.083923,0.106906,0.488221,9.06558,10.0,0
587725469052240196,0,0.3222,4,10,0.00204099,0.0173712,0.13729,0.843298,8.70949,10.0,0
587725469052305615,0,0.0032,4,10,0.246426,0.202892,0.179323,0.37136,7.98535,10.0,0
587725469052305708,20,0.0162,4,10,0.143911,0.166684,0.267269,0.422136,7.48209,10.0,0
587725469052305749,0,0.0622,4,10,0.0529324,0.0540773,0.104003,0.788988,9.02715,10.0,0
587725469052305787,18,0.0074,4,10,0.185058,0.165079,0.283029,0.366833,7.21216,10.0,0
587725469052371011,1,0.0856,4,10,0.0545205,0.0458861,0.0947654,0.804828,9.1067,10.0,0
587725469052371165,0,0.096,4,10,0.0499664,0.0450973,0.0969639,0.807972,9.13073,10.0,0
587725469052371247,19,0.2336,3,3,0.0373537,0.335283,0.412367,0.214995,0.811709,5.99475,0
587725469052371293,7,0.1621,4,10,0.0428957,0.120242,0.318897,0.517965,7.64362,10.0,0
587725469052371368,0,0.1317,4,10,0.0225903,0.0589394,0.24257,0.6759,8.19553,10.0,0
587725469052436738,0,0.0032,4,10,0.0673424,0.0843338,0.154739,0.693585,8.86095,10.0,0
587725469052436757,0,0.8527,4,10,0.0292047,0.0765859,0.220402,0.673808,8.47165,10.0,0
587725469052436765,1,0.393,4,10,0.0167911,0.0693545,0.271358,0.642496,7.94846,10.0,0
587725469052436768,1,0.5659,4,10,0.0178771,0.0470845,0.199449,0.73559,8.48868,10.0,0
587725469052502050,20,0.1099,1,0,0.362642,0.227869,0.191527,0.217961,0.0,4.00674,0
587725469052502051,20,0.0551,1,0,0.74643,0.202298,0.0305152,0.0207573,0.0,4.66359,0
587725469052502066,13,0.2451,4,10,0.0561718,0.133519,0.335061,0.475249,7.37324,10.0,0
587725469052502291,9,0.3109,4,10,0.018006,0.0460639,0.216973,0.718957,8.22279,10.0,0
587725469052567779,0,0.0016,4,10,0.215856,0.0844512,0.0917032,0.60799,9.16434,10.0,0
587725469052567791,0,0.1139,4,10,0.115932,0.110843,0.156707,0.616519,8.76177,10.0,0
587725469052633375,0,0.0231,4,10,0.128973,0.12363,0.181079,0.566318,8.54167,10.0,0
587725469052698889,0,0.0009,4,10,0.0846026,0.0790863,0.151511,0.684801,8.77372,10.0,0
587725469052764237,0,0.5043,4,10,0.150393,0.173147,0.221575,0.454884,8.04467,10.0,0
587725469052764427,0,0.0358,4,10,0.011875,0.00948164,0.027688,0.950955,9.36398,10.0,0
587725469052960837,19,0.0042,1,0,0.389635,0.278361,0.169135,0.162869,0.0,3.09517,0
587725469052960975,0,0.0002,4,10,0.247793,0.0934557,0.149352,0.5094,8.70333,10.0,0
587725469052960998,0,0.5394,4,9,0.00804084,0.0500694,0.276488,0.665402,7.03818,10.0,0
587725469052961008,12,0.0801,4,10,0.0440982,0.0987708,0.274699,0.582432,8.0274,10.0,0
587725469053026529,20,0.885,4,10,0.0296639,0.0876295,0.33838,0.544326,4.41819,9.45871,1
587725469053026626,0,0.0002,1,0,0.59279,0.101714,0.0438386,0.261658,8.5155,11.0,0
587725469053026649,0,0.0007,4,10,0.0664947,0.0812565,0.16121,0.691038,8.79355,10.0,0
587725469053092172,0,0.41,4,10,0.0402555,0.0981688,0.252654,0.608921,8.08841,10.0,0
587725469053157653,3,0.5307,4,10,0.0173498,0.0433066,0.190699,0.748645,8.42571,10.0,0
587725469053288552,5,0.6406,2,1,0.144066,0.703125,0.134229,0.0185784,0.136779,2.05825,0
587725469053288691,0,0.6524,4,10,0.00518002,0.0241813,0.149095,0.821544,8.63579,10.0,0
587725469053419690,3,0.3029,4,10,0.0290686,0.0737391,0.22194,0.675252,8.36217,10.0,0
587725469053419821,0,0.0164,4,10,0.0465607,0.0957142,0.21221,0.645515,8.4858,10.0,0
587725469053419824,0,0.0867,4,10,0.0210516,0.0409202,0.11392,0.824108,8.92986,10.0,0
587725469053419857,0,0.244,4,10,0.0153239,0.0449507,0.181537,0.758189,8.69319,10.0,0
587725469053616375,0,0.0206,4,10,0.233251,0.0631825,0.0480781,0.655488,9.29125,10.0,0
587725469053681778,10,0.054,4,10,0.0649295,0.11663,0.176896,0.641544,8.64619,10.0,0
587725469053747218,1,0.0084,4,10,0.0904947,0.142761,0.204665,0.562079,8.31932,10.0,0
587725469053747360,0,0.0542,4,10,0.0844842,0.252287,0.258271,0.404958,7.68984,10.0,0
587725469053812963,2,0.3743,1,0,0.746014,0.100556,0.0520235,0.101406,0.0,7.28926,0
587725469053878528,0,0.3279,2,1,0.283165,0.291601,0.225207,0.200027,0.0,4.63694,0
587725469053944044,0,0.6139,4,10,0.0102125,0.035157,0.165475,0.789156,8.52512,10.0,0
587725469054009438,0,0.6426,4,9,0.108067,0.209496,0.298967,0.38347,7.18674,10.0,0
587725469054009530,0,0.0611,4,10,0.0121742,0.0134396,0.0432601,0.931126,9.27103,10.0,0
587725469054009600,0,0.0001,4,10,0.0752984,0.0687907,0.107045,0.748865,9.20955,10.0,0
587725469054009767,0,0.0342,4,10,0.0981489,0.164292,0.234365,0.503194,8.21185,10.0,0
587725469054074886,0,0.0733,4,10,0.0507302,0.0684685,0.126371,0.75443,9.11473,10.0,0
587725469054075169,0,0.124,4,9,0.174807,0.206181,0.257189,0.361823,6.17193,10.0,0
587725469054075229,0,0.0019,4,10,0.289107,0.183242,0.201199,0.326452,7.51639,10.0,0
587725469054075230,20,0.978,3,4,0.0410703,0.278222,0.446616,0.234092,1.74451,6.87717,1
587725469054140775,12,0.0002,4,10,0.0529934,0.135627,0.313048,0.498331,7.60037,10.0,0
587725469054271692,0,0.5916,4,10,0.0238499,0.0216382,0.0580884,0.896423,9.33407,10.0,0
587725469054337211,0,0.0546,4,10,0.00790486,0.0160307,0.0547939,0.92127,9.21813,10.0,0
587725469054337269,5,0.0,4,10,0.29279,0.107391,0.126549,0.47327,8.77292,10.0,0
587725469054337282,0,0.5972,4,10,0.084506,0.0761113,0.168614,0.670769,8.5415,10.0,0
587725469054337291,19,0.5715,4,9,0.0114254,0.0774744,0.349824,0.561276,6.69798,10.0,1
587725469054337325,0,0.0,4,10,0.275597,0.119604,0.120967,0.483832,8.87812,10.0,0
587725469054402810,0,0.1326,4,10,0.275739,0.036592,0.0274041,0.660264,9.4447,10.0,0
587725469054402893,0,0.1825,4,10,0.0721882,0.0697906,0.120141,0.73788,9.01213,10.0,0
587725469054468211,0,0.2271,4,10,0.053796,0.111215,0.203984,0.631004,8.42598,10.0,0
587725469054468262,0,0.0646,4,10,0.00347096,0.00812836,0.0823841,0.906017,9.04754,10.0,0
587725469054468269,0,0.4013,4,10,0.204096,0.0833147,0.119474,0.593116,8.9545,10.0,0
587725469054468355,0,0.0001,4,10,0.0788114,0.0457644,0.0743096,0.801115,9.28176,10.0,0
587725469054533810,0,0.723,4,10,0.207512,0.229179,0.18864,0.37467,8.03378,10.0,0
587725469054533945,0,0.1818,4,10,0.00474338,0.0164874,0.147617,0.831152,8.67082,10.0,0
587725469054533979,0,0.3707,4,10,0.0446411,0.0600882,0.0942968,0.800974,9.15941,10.0,0
587725469054533996,0,0.0,4,10,0.271208,0.0785859,0.0791966,0.571009,9.21314,10.0,0
587725469054599467,20,0.0,4,10,0.191235,0.208011,0.27032,0.330433,7.01614,10.0,0
587725469054599508,0,0.0004,4,10,0.29977,0.102474,0.107765,0.489991,8.83992,10.0,0
587725469054599569,20,0.0013,4,10,0.146371,0.177788,0.282185,0.393657,6.20069,10.0,0
587725469054664878,0,0.0139,4,10,0.00198862,0.00921174,0.0716251,0.917175,9.08573,10.0,0
587725469054730262,7,0.2762,4,10,0.071796,0.153589,0.280605,0.494011,7.68219,10.0,0
587725469054730449,0,0.4937,4,10,0.0104832,0.0288752,0.121426,0.839215,9.003,10.0,0
587725469054795944,0,0.0014,4,10,0.110598,0.0853628,0.151485,0.652554,8.77964,10.0,0
587725469054796032,5,0.8794,4,9,0.0370729,0.0816503,0.320172,0.561104,7.84983,10.0,0
587725469054926960,0,0.064,4,10,0.0412986,0.104656,0.203573,0.650472,8.45112,10.0,0
587725469054927073,0,0.005,4,10,0.0461129,0.0471737,0.0804305,0.826283,9.22626,10.0,0
587725469054927085,0,0.0428,4,10,0.0308036,0.0448698,0.132633,0.791693,8.92271,10.0,0
587725469054992448,2,0.0066,1,0,0.48872,0.311029,0.108686,0.0915651,0.0,1.91473,0
587725469054992599,0,0.0,4,10,0.571748,0.0947002,0.0395437,0.294008,8.6552,10.0,0
587725469054992662,19,0.0009,4,10,0.1107,0.174621,0.280218,0.43446,7.45717,10.0,0
587725469055058057,17,0.6591,4,10,0.0440546,0.141941,0.3222,0.491805,7.53664,10.0,1
587725469055123636,0,0.006,4,10,0.607353,0.0794946,0.0582874,0.254865,8.41579,10.0,0
587725469055189186,0,0.042,4,10,0.0465742,0.103291,0.290986,0.559149,7.91581,10.0,0
587725469055254670,16,0.0168,4,10,0.0403431,0.0704515,0.25097,0.638235,8.14083,10.0,0
587725469055320114,0,0.303,4,10,0.200336,0.0482434,0.0694185,0.682002,9.209,10.0,0
587725469055385808,0,0.0473,4,10,0.0701321,0.180789,0.328529,0.42055,7.22834,10.0,0
587725469055451402,4,0.0159,4,10,0.020772,0.0441189,0.196731,0.738378,8.43051,10.0,0
587725469055451430,0,0.4485,4,10,0.0430033,0.0619572,0.223946,0.671093,8.28166,10.0,0
587725469055516691,5,0.7679,4,10,0.0847842,0.16343,0.2881,0.463685,7.59247,10.0,0
587725469055516752,12,0.0016,4,10,0.239487,0.0806898,0.103691,0.576132,9.33637,10.0,0
587725469055582404,0,0.0055,4,10,0.101156,0.114581,0.185609,0.598654,8.54245,10.0,0
587725469055582432,0,0.0358,4,10,0.217374,0.159147,0.187112,0.436366,8.26867,10.0,0
587725469055582478,0,0.0024,4,10,0.0300999,0.0426316,0.0963492,0.830919,9.08085,10.0,0
587725469055647772,0,0.0245,4,10,0.238812,0.115004,0.158541,0.487642,8.56651,10.0,0
587725469055647937,0,0.0007,1,0,0.524475,0.137835,0.0747119,0.262979,0.0,7.08785,0
587725469055647968,0,0.0001,4,10,0.0548403,0.0548948,0.119722,0.770543,8.97344,10.0,0
587725469055647982,10,0.2131,4,9,0.219383,0.256456,0.245993,0.278168,5.51981,10.0,0
587725469055648007,0,0.0004,4,10,0.132925,0.08722,0.137345,0.64251,8.92621,10.0,0
587725469055648014,0,0.5431,4,10,0.00837332,0.0244925,0.173473,0.793661,8.60392,10.0,0
587725469055779074,0,0.0274,4,10,0.037737,0.038075,0.131692,0.792496,9.06052,10.0,0
587725469055844553,0,0.0001,4,10,0.0934344,0.0815279,0.131916,0.693121,8.89548,10.0,0
587725469055844556,14,0.5923,4,10,0.0266452,0.0680506,0.276294,0.62901,5.77625,10.0,1
587725469055844591,3,0.2296,4,9,0.0158133,0.0515772,0.257017,0.675592,8.0669,10.0,0
587725469055844647,0,0.002,4,10,0.121069,0.0567537,0.0834978,0.738679,9.17559,10.0,0
587725469055975539,0,0.0,4,10,0.387166,0.152628,0.134702,0.325504,8.30122,10.0,0
587725469055975576,0,0.1352,4,10,0.0224039,0.0905068,0.291758,0.595331,8.092,10.0,0
587725469055975594,1,0.1192,4,10,0.0277362,0.080452,0.261173,0.630639,8.06307,10.0,0
587725469055975652,13,0.0164,1,0,0.594775,0.202494,0.0889119,0.113819,0.0,4.2234,0
587725469056041251,15,0.0029,4,10,0.148479,0.182372,0.284658,0.384491,7.29419,10.0,0
587725469056106649,0,0.742,4,10,0.0355095,0.0426938,0.136382,0.785415,8.86653,10.0,0
587725469056106700,13,0.2346,4,8,0.0332498,0.0983834,0.328115,0.540252,4.347,9.43639,0
587725469056106708,13,0.0014,4,10,0.0291885,0.0812744,0.271357,0.61818,8.12941,10.0,0
587725469056106749,20,0.0,4,9,0.479438,0.156175,0.127213,0.237174,7.26944,10.0,0
587725469056172211,0,0.0777,4,10,0.0708589,0.080779,0.148885,0.699477,8.83816,10.0,0
587725469056237748,0,0.0104,4,10,0.0568184,0.03182,0.0885414,0.82282,9.27069,10.0,0
587725469056237840,0,0.0823,4,10,0.0509322,0.119782,0.300578,0.528708,7.85047,10.0,0
587725469056303253,5,0.0017,4,10,0.264466,0.107096,0.117178,0.51126,9.10503,10.0,0
587725469056565406,19,0.0865,2,1,0.158024,0.620699,0.162454,0.0588234,0.132049,3.13845,0
587725469056565429,0,0.0003,4,10,0.0883496,0.0945944,0.149835,0.667221,8.81244,10.0,0
587725469056630922,0,0.0,4,10,0.438346,0.0705282,0.0468056,0.44432,9.2068,10.0,0
587725469056631001,0,0.0013,4,10,0.628324,0.0449179,0.0291495,0.297609,9.02763,10.0,0
587725469056762014,0,0.2746,1,0,0.753143,0.227011,0.0106397,0.00920633,0.0,3.25242,0
587725469056762056,0,0.4429,4,10,0.136132,0.14214,0.227134,0.494594,8.09443,10.0,0
587725469056762074,0,0.4122,4,10,0.0078534,0.0284017,0.190982,0.772763,8.44585,10.0,0
587725469056762118,0,0.0433,4,10,0.0113727,0.0357839,0.102355,0.850489,9.04319,10.0,0
587725469056827438,0,0.7252,4,10,0.152448,0.211563,0.255903,0.380086,7.011,10.0,0
587725469056827644,0,0.1064,4,9,0.021514,0.0566686,0.251193,0.670624,8.17089,10.0,0
587725469056827656,6,0.0083,4,10,0.0451661,0.0904974,0.258404,0.605933,8.0786,10.0,0
587725469056827660,0,0.0003,4,10,0.330331,0.0686761,0.0599167,0.541077,9.25377,10.0,0
587725469056827687,0,0.5086,4,10,0.00976544,0.0308163,0.159896,0.799522,8.64423,10.0,0
587725469056827744,0,0.0091,4,10,0.200958,0.132174,0.155666,0.511203,8.6879,10.0,0
587725469056893023,0,0.2952,4,10,0.160974,0.122608,0.136317,0.580101,8.8212,10.0,0
587725469056893118,1,0.7154,3,4,0.119574,0.26158,0.343682,0.275164,1.00625,7.12849,0
587725469056893134,18,0.0062,1,0,0.331017,0.258582,0.205234,0.205168,2.3545,9.81462,0
587725469056893169,5,0.109,4,10,0.0262895,0.0579799,0.21638,0.69935,8.36456,10.0,0
587725469056893197,3,0.8057,2,1,0.415281,0.364347,0.127433,0.0929395,0.0,5.43837,0
587725469056893200,0,0.2152,4,10,0.00864278,0.0193884,0.117946,0.854023,8.85359,10.0,0
587725469056893217,0,0.1094,4,10,0.034311,0.0703189,0.235577,0.659793,8.299,10.0,0
587725469056893261,0,0.1056,4,10,0.0292925,0.164988,0.284914,0.520805,6.70793,10.0,0
587725469056893276,0,0.5562,4,10,0.464874,0.157724,0.0952495,0.282152,8.08416,10.0,0
587725469056958575,20,0.362,3,3,0.0286286,0.28535,0.483461,0.202561,0.400805,5.34627,0
587725469056958628,20,0.0018,4,9,0.159027,0.160973,0.274263,0.405736,6.40757,10.0,0
587725469056958640,0,0.5558,4,10,0.0128324,0.0395853,0.10072,0.846863,8.99143,10.0,0
587725469056958648,0,0.6481,4,10,0.0163669,0.0372496,0.174615,0.771768,8.57304,10.0,0
587725469056958664,0,0.1559,4,10,0.0938124,0.12573,0.12456,0.655898,9.00966,10.0,0
587725469056958683,0,0.0497,4,10,0.00338413,0.00781189,0.0347951,0.954009,9.28249,10.0,0
587725469056958696,0,0.0141,4,10,0.00737263,0.0331494,0.124149,0.835329,8.92188,10.0,0
587725469057089740,1,0.7849,4,10,0.00806288,0.0277749,0.184547,0.779615,8.4696,10.0,0
587725469057089771,19,0.0001,4,9,0.264659,0.116686,0.163879,0.454776,8.35027,10.0,0
587725469057089773,0,0.0017,4,10,0.0951483,0.0436715,0.070575,0.790605,9.24617,10.0,0
587725469057155232,0,0.1316,4,10,0.0651909,0.0436346,0.136575,0.754599,7.61097,10.0,0
587725469057155277,0,0.1765,4,10,0.246479,0.194996,0.156279,0.402247,8.25935,10.0,0
587725469057220839,13,0.0209,4,10,0.170793,0.12999,0.25868,0.440537,5.41876,10.0,0
587725469057220864,0,0.0006,4,10,0.083065,0.0310637,0.0628189,0.823052,9.31915,10.0,0
587725469057220883,11,0.4322,4,8,0.0714427,0.268153,0.314058,0.346347,4.87533,10.0,0
587725469057286163,1,0.9938,4,10,0.0148578,0.0379966,0.0694838,0.877662,9.25249,10.0,0
587725469057286362,1,0.1256,4,10,0.0268126,0.0538091,0.208457,0.710921,8.3697,10.0,0
587725469057286413,6,0.1649,4,10,0.0409848,0.118977,0.307299,0.532739,7.71602,10.0,0
587725469057351815,20,0.0547,1,0,0.666745,0.137158,0.0866437,0.109453,0.0,5.22499,0
587725469057351833,0,0.1458,4,10,0.00367888,0.00759519,0.0521862,0.93654,9.16533,10.0,0
587725469057351896,0,0.0051,4,10,0.232904,0.107605,0.106114,0.553378,9.01878,10.0,0
587725469057482944,0,0.006,4,10,0.21684,0.0582851,0.0885554,0.636319,9.14522,10.0,0
587725469057613971,1,0.1636,4,10,0.0155398,0.0407127,0.201916,0.741831,8.33701,10.0,0
587725469057614006,0,0.5117,4,10,0.00230427,0.0115788,0.125261,0.860856,8.73552,10.0,0
587725469057745014,2,0.0264,4,10,0.0127224,0.0340957,0.163708,0.789473,8.62135,10.0,0
587725469057745041,20,0.0349,4,6,0.166274,0.220594,0.290892,0.32224,2.68396,9.28745,0
587725469057810660,0,0.0,4,10,0.256846,0.162394,0.193009,0.387751,8.01276,10.0,0
587725469057876070,20,0.2974,2,1,0.244657,0.417169,0.214575,0.123599,0.0,3.77028,0
587725469057876080,20,0.857,1,0,0.766124,0.173685,0.024398,0.0357926,0.0,6.97142,1
587725469057876116,0,0.2369,4,10,0.00697161,0.0301332,0.111919,0.850976,9.05228,10.0,0
587725469057941615,4,0.096,4,10,0.122211,0.142915,0.210456,0.524418,8.27756,10.0,0
587725469058007164,0,0.0002,1,0,0.618182,0.0607211,0.0431367,0.277961,8.70664,11.0,0
587725469058007209,2,0.0361,4,8,0.117026,0.199147,0.324103,0.359724,4.92902,10.0,0
587725469058072626,4,0.4284,4,10,0.0555633,0.137775,0.282061,0.524601,7.8711,10.0,0
587725469058072757,0,0.3776,4,10,0.042725,0.0841892,0.194024,0.679062,8.52752,10.0,0
587725469058138229,15,0.5158,4,10,0.232092,0.232102,0.265674,0.270132,6.46526,10.0,1
587725469058203815,0,0.3249,4,10,0.0390478,0.121735,0.251958,0.587259,8.18605,10.0,0
587725469058203819,0,0.0539,4,10,0.397096,0.134661,0.11671,0.351533,8.33744,10.0,0
587725469058269216,8,0.0704,4,10,0.117273,0.201683,0.307702,0.373342,5.10348,10.0,0
587725469058269357,8,0.0002,4,10,0.356008,0.169098,0.167069,0.307826,7.7139,10.0,0
587725469058334811,0,0.3294,4,10,0.0680752,0.0980081,0.162146,0.67177,8.76965,10.0,0
587725469058334900,0,0.0047,4,10,0.237233,0.0254252,0.0408857,0.696456,9.29697,10.0,0
587725469058400359,0,0.0019,4,10,0.0403742,0.0646732,0.170392,0.724561,8.7001,10.0,0
587725469058465945,5,0.6406,4,10,0.238404,0.246046,0.242619,0.272932,6.65907,10.0,0
587725469058465966,8,0.244,4,10,0.00488894,0.0254562,0.204412,0.765242,7.25218,10.0,0
587725469058465984,0,0.6461,4,10,0.0129416,0.0363804,0.167877,0.782801,8.61387,10.0,0
587725469058466016,0,0.0186,4,10,0.120336,0.113559,0.167776,0.598329,8.7097,10.0,0
587725469058531403,0,0.0297,1,0,0.497144,0.210852,0.119719,0.172286,0.0,4.50778,0
587725469058531457,0,0.0637,1,0,0.51616,0.181033,0.0842814,0.218526,0.0,6.34129,0
587725469058597004,8,0.0747,4,10,0.123079,0.120637,0.267559,0.488725,6.61143,10.0,0
587725469058597020,0,0.6953,4,10,0.00929941,0.0223356,0.0873698,0.880995,9.07869,10.0,0
587725469058662407,14,0.0189,4,10,0.0791442,0.141674,0.283429,0.495752,7.71767,10.0,0
587725469058662570,2,0.0538,4,10,0.0432372,0.134138,0.311785,0.510841,7.79383,10.0,0
587725469058728156,0,0.0547,4,10,0.0601937,0.149871,0.309481,0.480455,7.57656,10.0,0
587725469058793627,0,0.1998,4,10,0.00928046,0.0392629,0.0655108,0.885946,9.13385,10.0,0
587725469058793628,0,0.0007,4,10,0.246462,0.145969,0.166974,0.440594,8.27955,10.0,0
587725469058859158,0,0.0003,4,10,0.355048,0.123245,0.103382,0.418325,8.80375,10.0,0
587725469058859160,2,0.0583,4,10,0.0208619,0.0533628,0.233536,0.69224,8.24752,10.0,0
587725469058859167,0,0.0291,4,10,0.0174232,0.0629775,0.211023,0.708576,8.4149,10.0,0
587725469058859173,0,0.706,4,10,0.0218804,0.0795256,0.26907,0.629524,8.11138,10.0,0
587725469058859220,10,0.3031,4,9,0.00983063,0.0504719,0.280349,0.659349,6.98243,10.0,0
587725469058924667,18,0.0056,4,10,0.220752,0.195317,0.268372,0.315559,6.74649,10.0,0
587725469058924678,0,0.0031,4,10,0.0670472,0.0667304,0.112692,0.753531,9.20065,10.0,0
587725469058924691,0,0.0007,4,10,0.0667079,0.058615,0.118471,0.756206,9.03881,10.0,0
587725469058924722,0,0.0053,4,10,0.0325038,0.0290267,0.0601975,0.878272,9.21146,10.0,0
587725469058990182,1,0.7672,4,10,0.126097,0.127939,0.147255,0.598709,8.75768,10.0,0
587725469058990224,0,0.6479,4,10,0.0521799,0.192364,0.327992,0.427464,5.18443,10.0,0
587725469059055649,2,0.4718,4,10,0.0925775,0.182181,0.291916,0.433325,7.53154,10.0,0
587725469059055797,20,0.3306,3,4,0.0414482,0.221664,0.398369,0.338519,2.10154,8.16953,0
587725469059055832,0,0.0369,4,10,0.0562935,0.0557233,0.0907821,0.797201,9.14279,10.0,0
587725469059055840,7,0.0965,4,10,0.00692828,0.0421692,0.303249,0.647654,7.78112,10.0,0
